imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt12505468,0.0,/fS6iEyypcDZsZ1vqcjDbYmRPE4S.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}]",https://www.sonyliv.com/movies/kadakh-1000045429?watch=true,560702.0,hi,Kadakh,"Sunil is home alone when the doorbell rings. The stranger at the door introduces himself as the husband of Chhaya - a woman that Sunil is having an affair with. The guest immediately asks many uncomfortable questions about their affair, becoming more and more intrusive. The situation is already incredibly tense and then the man pulls out a gun from his bag and aims it straight at Sunil. Pretty soon a shot rings out and the wall is splattered with blood. And that is just the beginning.",2.758,/uvnJ92WolGcVr72LxBKAXP6twY6.jpg,"[{'id': 36241, 'logo_path': None, 'name': 'Mithya Talkies', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-11-23,0.0,95.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A House Party with a Dea d Body,Kadakh,0.0,5.6,5.0,
tt12525588,0.0,/q93qValK3O8zlZ7mC27iEwp1jzI.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,861632.0,fa,ホテルニュームーン,Noushin is a single mother who lives by her girl alone and has a peaceful life but when a foreign guy enters their life everything changes for them and new secrets reveal.,0.6000000000000001,/149ApWfdOXt9kWlCvPTHYQyf4Pr.jpg,[],[],2020-09-18,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Hotel New Moon,0.0,6.0,1.0,
tt12539758,0.0,/g4TelxB8ESKEXGxYgxsT7WvtMpU.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,648041.0,en,Living in Bondage: Breaking Free,"Nnamdi Okeke son of Andy Okeke from Living In Bondage 1 is an ambitious young man who wants more out of life. Snag is, he can’t afford the kind of life he wants with.....",1.494,/8r4t7UW2ZlivGkytgEBy5idkAmV.jpg,"[{'id': 175925, 'logo_path': None, 'name': 'Michelangelo Productions', 'origin_country': 'NG'}]","[{'iso_3166_1': 'NG', 'name': 'Nigeria'}]",2019-11-08,0.0,140.0,"[{'english_name': 'Igbo', 'iso_639_1': 'ig', 'name': ''}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Living in Bondage: Breaking Free,0.0,4.0,3.0,
tt12543718,0.0,/js4xzFCHs3EwJsjnd32hRZkZ3o8.jpg,,250000.0,"[{'id': 18, 'name': 'Drama'}]",,712327.0,es,Azul el mar,"Although she fulfills the role of perfect wife and mother, Lola is not satisfied with the fantasy of happiness during a family vacation in Mar del Plata.",1.615,/dxXRxxxe0YtOvWhSdPFkln6B8rX.jpg,"[{'id': 135088, 'logo_path': None, 'name': 'Jaque Content', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2020-07-02,0.0,67.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,An Ocean Blue,0.0,4.2,5.0,
tt12553430,0.0,/wGLIvzM2aeEBhtkl7XFFEpOknMO.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,1016188.0,en,Seven,"After his affluent father passes, a man must survive seven days in the Nigerian neighborhood of Ajegunie, where obstacles keep him from his inheritance.",1.53,/8XOvSLNXUASmSJ8hHEMtxqr7bua.jpg,"[{'id': 181063, 'logo_path': None, 'name': 'LaVida Studios', 'origin_country': ''}, {'id': 59860, 'logo_path': None, 'name': 'Remote Productions', 'origin_country': ''}]","[{'iso_3166_1': 'NG', 'name': 'Nigeria'}]",2019-11-29,0.0,113.0,[],Released,How many days does it take to become a man...,Seven,0.0,0.0,0.0,
tt12564510,0.0,,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,1086544.0,en,Bugged 2,They may be small but these little insects have a lot of heart! Hop into the fun with the goofiest bugs around.,0.6000000000000001,/c8HCMjn8cZUOCaN4IDXZKwVGOeU.jpg,[],[],2019-01-01,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Bugged 2,0.0,0.0,0.0,
tt12567246,0.0,/w70vcHDU0QdU8qON9DcP1V5gkwY.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,658009.0,en,Ip Man Kung Fu Master,Ip Man’s promising career as a Policeman is ruined after he is framed for murder and targeted by a mob boss’s daughter.,31.63,/kHZN7zZGsWik9Sg3APaHGeTK5Jm.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2019-12-23,0.0,82.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Ip Man: Kung Fu Master,0.0,6.7,129.0,NR
tt12587454,0.0,/qN33G7pP36ikmLM65y8OOvrNKXX.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,610209.0,ko,내방에 일본여자가 있다,"A determined Japanese woman gets a job in Korea. She thinks she will be cleaning, but she is taught to massage. When her director touches her inappropriately she runs into the street where she encounters men who take advantage of her and she becomes homeless. She is found by a webtoon designer who uses her as inspiration for his webtoons. Will she become more than his inspiration?",26.313,/m3pPpNBsj7XKpGfTeokZvOzJjgL.jpg,"[{'id': 189689, 'logo_path': None, 'name': '(주)엔트리미디어', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2019-02-12,0.0,102.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,There Is a Japanese Woman in My Room,0.0,4.7,5.0,
tt12619046,0.0,/k8V2VYcxfGa67GYX1cFt4d0Ug0w.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,617000.0,zh,未见莲华,"A young Chinese teacher, Wu Yu, searches for the hit-and-run driver responsible for her mother’s death. As she tries to understand her mother’s faith, Buddhist principles slowly grow in Wu Yu and start appeasing her pain. But her quest for justice soon isolates her from the rest of  the world: her husband wants to negotiate a cash compensation, and Buddhist beliefs require her to let go of her demand since destiny should bring justice in the next life. All Wu Yu asks for is to meet the driver face to face. If only she could find him…",0.852,/oiDwe6Jx4T1GHn3p2iqXbprf0DT.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2019-11-27,0.0,82.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Lost Lotus,0.0,0.0,0.0,
tt12647404,0.0,/89ehNfPufpY4B1jmWizHC2U61hU.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",http://ojo-chan.com/,711793.0,ja,お嬢ちゃん,Minori is a pretty server in a ramen shop. She is fed up with people who care only about her appearance and themselves. She is always straight forward and angry at everyone. She is also angry at herself who cannot really change anything.,1.532,/wkPoet7CR0WTXv6ARrQ8JbKcv3m.jpg,"[{'id': 103894, 'logo_path': None, 'name': 'ENBU Seminar', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-09-28,0.0,130.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Can Minori avoid a nervous breakdown?,"Minori, On The Brink",0.0,8.5,2.0,
tt12654414,0.0,/q51o4uLcjp4uyl5MbLDSsGZStS4.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,638022.0,ja,猿楽町で会いましょう,"A bittersweet love story depicting the end of the romance between an amateur model named Yuka and Koyamada, a photographer who wants to capture her real face. A photographer named Koyamada met an amateur model named Yuka during a photoshoot. Koyamada gets attracted to her for being coquettish and pure. Koyamada works with Yuka by having her as his subject on every photo. They join and win a photography contest held in Sarugaku-chō, enabling them to be recognized by many for their skills. However, Koyamada came to know about Yuka's boyfriend, making him doubt everything he knew and felt towards Yuka.",2.618,/z2YhHImsNpf8xn6d9fk6QPxQWOg.jpg,"[{'id': 14625, 'logo_path': None, 'name': 'Office Crescendo', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2021-06-04,0.0,122.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Colorless,0.0,7.0,2.0,
tt12723422,0.0,,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",,731072.0,en,Little Bookworms 2,Join these brainy bugs as they wriggle and squirm down to the pond to play and learn with all their best insect buddies.,0.6000000000000001,/tDEZRWTEfAizO976z0jjvFCmf5E.jpg,[],[],2019-01-01,0.0,84.0,[],Released,Ready for Some Brain Worm Ups!,Little Bookworms 2,0.0,0.0,0.0,
